overall size rank	monthly unique devices	mobile unique devices	monthly pageviews	mobile web pageviews	mobile app pageviews	unique devices per editor	monthly editors	majority mobile editors	monthly active editors	monthly active administrators	monthly new active editors	second month new editor retention	bot edits	monthly nonbot edits	mobile edits	visual edits	anonymous edits	revert rate	edits Gini coefficient	content pages	all time content edits	all time edits per content page	script direction	database code	project code	language code	language name	domain name	wiki name
701	13463.4167	0.3445	38381.0000	0.3558	0.0000	5571.0690	2.4167	0.0833	0.0833	0.7500	0.0000	0.0000	0.2246	12.0833	0.1103	0.0000	0.3931	0.1172	0.6709	315	15786	50.1143	left-to-right	kowikiversity	wikiversity	ko	Korean	ko.wikiversity.org	Korean Wikiversity
702	3309.4167	0.6606	8162.2500	0.4515	0.0000	2836.6429	1.1667	0.0000	0.3333	0.0833	0.1667	0.0000	0.0000	6.4167	0.0390	0.0000	0.1558	0.1558	0.4695	44	2713	61.6591	left-to-right	mrwikiquote	wikiquote	mr	Marathi	mr.wikiquote.org	Marathi Wikiquote
703	5927.9167	0.4179	21004.7500	0.3113	0.0000	2371.1667	2.5000	0.0833	0.1667	0.0833	0.0000	0.0000	0.0463	8.5833	0.0291	0.0000	0.0583	0.0194	0.6058	4577	13919	3.0411	left-to-right	mkwiktionary	wiktionary	mk	Macedonian	mk.wiktionary.org	Macedonian Wiktionary
704	11491.5833	0.3168	35458.5833	0.3054	0.0000	7257.8421	1.5833	0.0000	0.0833	0.3333	0.0000	0.0000	0.1000	19.5000	0.0000	0.0000	0.0171	0.0085	0.8225	12196	6111	0.5011	left-to-right	nnwiktionary	wiktionary	nn	Norwegian Nynorsk	nn.wiktionary.org	Norwegian Nynorsk Wiktionary
705	5712.6667	0.5560	16940.3333	0.4006	0.0000	8569.0000	0.6667	0.0000	0.1667	0.6667	0.0000	0.0000	0.0000	4.2500	0.0392	0.0000	0.0784	0.0000	0.5907	1374	5017	3.6514	left-to-right	stwiktionary	wiktionary	st	Southern Sotho	st.wiktionary.org	Southern Sotho Wiktionary
706	3783.2500	0.2597	9404.8333	0.3228	0.0000	4539.9000	0.8333	0.1000	0.2500	0.1667	0.0833	0.0000	0.0078	10.5833	0.0945	0.0000	0.0630	0.0709	0.6800	24	382	15.9167	left-to-right	mgwikibooks	wikibooks	mg	Malagasy	mg.wikibooks.org	Malagasy Wikibooks
707	5456.4167	0.4339	17150.6667	0.3344	0.0000	5456.4167	1.0000	0.0000	0.1667	0.2500	0.0000	0.0000	0.0000	7.8333	0.0000	0.0000	0.0426	0.0000	0.6448	2631	12505	4.7529	right-to-left	yiwikisource	wikisource	yi	Yiddish	yi.wikisource.org	Yiddish Wikisource
708	5360.6667	0.2357	19658.9167	0.1867	0.0000	3573.7778	1.5000	0.0000	0.1667	0.4167	0.0000	0.0000	0.0267	6.0833	0.0137	0.0000	0.0685	0.0274	0.5947	1719	5955	3.4642	left-to-right	iewiktionary	wiktionary	ie	Interlingue	ie.wiktionary.org	Interlingue Wiktionary
709	10462.6667	0.7502	26851.7500	0.6638	0.0000	10462.6667	1.0000	0.0000	0.0833	0.2500	0.0000	0.0000	0.0000	5.1667	0.1613	0.0161	0.1935	0.0000	0.5777	1788	5424	3.0336	left-to-right	gnwiktionary	wiktionary	gn	Guarani	gn.wiktionary.org	Guarani Wiktionary
710	10264.0833	0.5325	60943.5833	0.2082	0.0000	1579.0897	6.5000	0.2667	0.0833	0.9167	0.0833	0.0000	0.0000	46.9167	0.1528	0.0231	0.0941	0.0231	0.8118	1622	15276	9.4180	right-to-left	fawikinews	wikinews	fa	Persian	fa.wikinews.org	Persian Wikinews
711	3407.1667	0.2582	7464.7500	0.2273	0.0000	3145.0769	1.0833	0.1207	0.2500	0.2500	0.1667	1.0000	0.1704	208.9167	0.0558	0.0132	0.0339	0.1280	0.8298	718	7889	10.9875	left-to-right	bbcwiki	wikipedia	bbc	Batak Toba	bbc.wikipedia.org	Toba Batak Wikipedia
712	10165.2500	0.7417	30594.2500	0.6533	0.0000	2541.3125	4.0000	0.0889	0.0833	2.0000	0.0000	0.0000	0.0200	12.2500	0.2653	0.0544	0.3673	0.1293	0.6275	78	2228	28.5641	left-to-right	newikibooks	wikibooks	ne	Nepali	ne.wikibooks.org	Nepali Wikibooks
713	5067.6667	0.3729	26093.3333	0.2446	0.0000	715.4353	7.0833	0.0351	0.1667	2.5833	0.0000	0.0000	0.0000	14.9167	0.1061	0.0000	0.1006	0.0279	0.5836	651	12842	19.7266	left-to-right	svwikiversity	wikiversity	sv	Swedish	sv.wikiversity.org	Swedish Wikiversity
714	9529.0833	0.3381	31494.7500	0.2944	0.0000	2659.2791	3.5833	0.0345	0.0833	0.6667	0.0000	0.0000	0.0097	8.5000	0.0392	0.0000	0.0490	0.0098	0.5745	9521	33429	3.5111	left-to-right	cowiktionary	wiktionary	co	Corsican	co.wiktionary.org	Corsican Wiktionary
715	8828.8333	0.3311	51985.5000	0.1322	0.0000	4606.3478	1.9167	0.0000	0.0833	0.0833	0.0833	0.0000	0.0000	7.7500	0.0323	0.0000	0.0753	0.0215	0.6336	1511	11039	7.3058	left-to-right	fiwikinews	wikinews	fi	Finnish	fi.wikinews.org	Finnish Wikinews
716	4163.7500	0.3038	10012.2500	0.2582	0.0000	2939.1176	1.4167	0.0000	0.1667	0.3333	0.0000	0.0000	0.0101	8.1667	0.0102	0.0102	0.0510	0.2449	0.6645	50	2140	42.8000	left-to-right	brwikiquote	wikiquote	br	Breton	br.wikiquote.org	Breton Wikiquote
717	8103.2500	0.5557	21066.5000	0.4722	0.0000	7479.9231	1.0833	0.0833	0.0833	0.5833	0.0000	0.0000	0.0175	4.6667	0.0893	0.0179	0.1607	0.0179	0.5632	288	5625	19.5312	left-to-right	kawikibooks	wikibooks	ka	Georgian	ka.wikibooks.org	Georgian Wikibooks
718	7941.5000	0.4744	30203.2500	0.3582	0.0000	1537.0645	5.1667	0.0179	0.0833	0.8333	0.0833	0.0000	0.0000	16.2500	0.0410	0.2256	0.0821	0.0769	0.6393	1107	5064	4.5745	left-to-right	srwikibooks	wikibooks	sr	Serbian	sr.wikibooks.org	Serbian Wikibooks
719	2609.5833	0.5878	18416.9167	0.2998	0.0000	3914.3750	0.6667	0.0476	0.2500	0.4167	0.0000	0.0000	0.0001	3593.3333	0.0001	0.0001	0.3442	0.0006	0.8866	35244	67298	1.9095	left-to-right	kbdwiktionary	wiktionary	kbd	Kabardian	kbd.wiktionary.org	Kabardian Wiktionary
720	3776.0833	0.4017	13086.6667	0.3075	0.0000	2384.8947	1.5833	0.1538	0.1667	0.3333	0.0833	0.0000	0.0122	6.7500	0.1728	0.0123	0.0988	0.0370	0.6041	4704	9997	2.1252	left-to-right	tkwiktionary	wiktionary	tk	Turkmen	tk.wiktionary.org	Turkmen Wiktionary
721	7432.3333	0.2983	16007.1667	0.2389	0.0000	4054.0000	1.8333	0.0526	0.0833	0.1667	0.0000	0.0000	0.2785	4.7500	0.1228	0.1053	0.1228	0.2632	0.5325	261	3760	14.4061	left-to-right	euwikiquote	wikiquote	eu	Basque	eu.wikiquote.org	Basque Wikiquote
722	3589.5000	0.1643	12187.1667	0.2466	0.0000	1435.8000	2.5000	0.0370	0.1667	1.4167	0.1667	0.0000	0.0067	12.4167	0.0470	0.0000	0.2483	0.0604	0.5769	33	1818	55.0909	left-to-right	afwikibooks	wikibooks	af	Afrikaans	af.wikibooks.org	Afrikaans Wikibooks
723	7104.4167	0.3986	65887.0000	0.1460	0.0000	4736.2778	1.5000	0.1111	0.0833	0.4167	0.0000	0.0000	0.5595	6.1667	0.0541	0.0000	0.0405	0.0541	0.5477	3064	19391	6.3287	left-to-right	elwikinews	wikinews	el	Greek	el.wikinews.org	Greek Wikinews
724	7030.7500	0.4039	25825.8333	0.2967	0.0000	8436.9000	0.8333	0.1000	0.0833	0.2500	0.0833	0.0000	0.0233	3.5000	0.2143	0.0000	0.1905	0.0000	0.4848	9314	17865	1.9181	right-to-left	pnbwiktionary	wiktionary	pnb	Western Punjabi	pnb.wiktionary.org	Western Punjabi Wiktionary
725	6689.5000	0.6726	24424.6667	0.3827	0.0000	5017.1250	1.3333	0.0588	0.0833	0.0833	0.0833	0.0000	0.0260	6.2500	0.1333	0.0133	0.1200	0.0000	0.5993	15450	22400	1.4498	left-to-right	pawiktionary	wiktionary	pa	Punjabi	pa.wiktionary.org	Punjabi Wiktionary
726	880.8333	0.3053	3173.1667	0.1523	0.0000	704.6667	1.2500	0.0127	0.5833	0.6667	0.0000	0.0769	0.0600	1732.7500	0.0014	0.0674	0.0080	0.0542	0.9118	1193	19611	16.4384	left-to-right	dgawiki	wikipedia	dga	Dagaare	dga.wikipedia.org	Dagaare Wikipedia
727	6009.2500	0.2723	21586.7500	0.2789	0.0000	3135.2609	1.9167	0.0000	0.0833	0.9167	0.0000	0.0000	0.0000	11.5000	0.0435	0.0145	0.3261	0.0145	0.6876	2199	27936	12.7040	left-to-right	angwiktionary	wiktionary	ang	Old English	ang.wiktionary.org	Old English Wiktionary
728	5548.3333	0.4494	16615.7500	0.3741	0.0000	2560.7692	2.1667	0.0952	0.0833	0.3333	0.0000	0.0000	0.0000	11.3333	0.4338	0.0368	0.3897	0.0588	0.6825	3522	9914	2.8149	left-to-right	suwiktionary	wiktionary	su	Sundanese	su.wiktionary.org	Sundanese Wiktionary
729	1784.9167	0.3500	8599.0833	0.2687	0.0000	931.2609	1.9167	0.1111	0.2500	0.2500	0.0833	0.0000	0.0000	49.4167	0.0270	0.0101	0.0084	0.0034	0.8962	78	947	12.1410	left-to-right	pawikibooks	wikibooks	pa	Punjabi	pa.wikibooks.org	Punjabi Wikibooks
730	5307.1667	0.2237	15164.8333	0.2042	0.0000	5307.1667	1.0000	0.0769	0.0833	0.3333	0.0000	0.0000	0.0556	2.8333	0.1176	0.0294	0.1176	0.0294	0.2983	1675	10046	5.9976	left-to-right	csbwiktionary	wiktionary	csb	Kashubian	csb.wiktionary.org	Kashubian Wiktionary
731	2641.5000	0.1170	7744.3333	0.1605	0.0000	4528.2857	0.5833	0.1429	0.1667	0.3333	0.1667	0.0000	0.0000	3.0000	0.4444	0.0556	0.0278	0.4167	0.5833	29	374	12.8966	left-to-right	cywikibooks	wikibooks	cy	Welsh	cy.wikibooks.org	Welsh Wikibooks
732	5233.3333	0.2951	15576.4167	0.2705	0.0000	3140.0000	1.6667	0.0000	0.0833	0.0833	0.0833	0.0000	0.0172	4.7500	0.0000	0.0000	0.0351	0.0351	0.4982	2192	5971	2.7240	left-to-right	mtwiktionary	wiktionary	mt	Maltese	mt.wiktionary.org	Maltese Wiktionary
733	5161.6667	0.3245	14182.0833	0.2578	0.0000	2135.8621	2.4167	0.0690	0.0833	1.1667	0.0833	0.0000	0.0194	8.4167	0.1287	0.0198	0.1188	0.0693	0.5528	35	2121	60.6000	left-to-right	afwikiquote	wikiquote	af	Afrikaans	af.wikiquote.org	Afrikaans Wikiquote
734	1662.7500	0.5276	6124.1667	0.3698	0.0000	2494.1250	0.6667	0.2174	0.2500	1.0833	0.0000	0.0000	0.0014	1228.3333	0.0250	0.0090	0.0334	0.0024	0.8983	2974	19032	6.3995	right-to-left	ckbwiktionary	wiktionary	ckb	Central Kurdish	ckb.wiktionary.org	Central Kurdish Wiktionary
735	4663.7500	0.3574	28413.1667	0.1637	0.0000	2945.5263	1.5833	0.0556	0.0833	0.3333	0.0000	0.0000	0.0000	9.9167	0.0168	0.0000	0.0504	0.0252	0.6776	363	1668	4.5950	left-to-right	bswikinews	wikinews	bs	Bosnian	bs.wikinews.org	Bosnian Wikinews
736	4350.0000	0.1679	12370.5833	0.1482	0.0000	8700.0000	0.5000	0.0000	0.0833	0.2500	0.0000	0.0000	0.0000	2.2500	0.0741	0.0000	0.0741	0.0370	0.4954	241	1564	6.4896	left-to-right	liwikibooks	wikibooks	li	Limburgish	li.wikibooks.org	Limburgish Wikibooks
737	4334.4167	0.6704	14017.0833	0.3855	0.0000	1106.6596	3.9167	0.0345	0.0833	0.1667	0.0833	0.0000	0.0041	20.4167	0.0286	0.0245	0.0204	0.0571	0.7626	548	3350	6.1131	left-to-right	guwikiquote	wikiquote	gu	Gujarati	gu.wikiquote.org	Gujarati Wikiquote
738	4011.9167	0.3598	14475.1667	0.2695	0.0000	2093.1739	1.9167	0.0500	0.0833	0.1667	0.0000	0.0000	0.0326	7.4167	0.1573	0.0000	0.1348	0.0112	0.5661	2161	5801	2.6844	left-to-right	fowiktionary	wiktionary	fo	Faroese	fo.wiktionary.org	Faroese Wiktionary
739	3402.6667	0.2860	14000.3333	0.2068	0.0000	3140.9231	1.0833	0.0909	0.0833	0.3333	0.0000	0.0000	0.0238	3.4167	0.0244	0.0000	0.0000	0.0000	0.5055	1579	8319	5.2685	right-to-left	ugwiktionary	wiktionary	ug	Uyghur	ug.wiktionary.org	Uyghur Wiktionary
740	3364.4167	0.2890	12507.7500	0.2211	0.0000	2883.7857	1.1667	0.0714	0.0833	0.4167	0.0000	0.0000	0.0106	15.5833	0.0267	0.0053	0.0374	0.0160	0.8086	1115	2621	2.3507	left-to-right	aywiktionary	wiktionary	ay	Aymara	ay.wiktionary.org	Aymara Wiktionary
741	2997.0833	0.3329	14209.1667	0.2265	0.0000	3269.5455	0.9167	0.0000	0.0833	0.1667	0.0000	0.0000	0.0000	3.4167	0.0244	0.0000	0.0732	0.0000	0.5439	721	3024	4.1942	right-to-left	yiwiktionary	wiktionary	yi	Yiddish	yi.wiktionary.org	Yiddish Wiktionary
742	2911.9167	0.3932	11289.1667	0.2848	0.0000	1027.7353	2.8333	0.1667	0.0833	1.0000	0.0833	0.0000	0.0061	13.5000	0.5494	0.0247	0.3210	0.2407	0.6830	1135	3162	2.7859	left-to-right	zuwiktionary	wiktionary	zu	Zulu	zu.wiktionary.org	Zulu Wiktionary
743	2901.6667	0.2430	7996.4167	0.2435	0.0000	3482.0000	0.8333	0.0909	0.0833	0.2500	0.0000	0.0000	0.0000	7.0833	0.0118	0.0000	0.0471	0.0118	0.6951	98	909	9.2755	left-to-right	ocwikibooks	wikibooks	oc	Occitan	oc.wikibooks.org	Occitan Wikibooks
744	963.7500	0.3864	5506.7500	0.3443	0.0000	385.5000	2.5000	0.1667	0.2500	0.1667	0.0000	0.0000	0.0000	16.1667	0.1443	0.0052	0.0103	0.0103	0.7827	2573	6851	2.6627	left-to-right	mniwiktionary	wiktionary	mni	Manipuri	mni.wiktionary.org	Meetei Wiktionary
745	820.7500	0.4654	6634.7500	0.2636	0.0000	984.9000	0.8333	0.5893	0.2500	0.3333	0.0000	0.0000	0.0012	857.3333	0.3099	0.0053	0.0146	0.0066	0.9103	724	28983	40.0318	left-to-right	kcgwiktionary	wiktionary	kcg	Tyap	kcg.wiktionary.org	Tyap Wiktionary
746	2030.5000	0.3103	7873.1667	0.2341	0.0000	2436.6000	0.8333	0.0000	0.0833	0.2500	0.0833	0.0000	0.0154	5.3333	0.0000	0.0000	0.0156	0.0000	0.6619	590	1666	2.8237	left-to-right	gvwiktionary	wiktionary	gv	Manx	gv.wiktionary.org	Manx Wiktionary
747	909.8333	0.0965	2647.0833	0.0985	0.0000	2729.5000	0.3333	0.0476	0.1667	0.0000	0.0000	0.0000	0.3548	547.0000	0.0108	0.0075	0.0021	0.0018	0.8706	3046	7481	2.4560	left-to-right	btmwiktionary	wiktionary	btm	Mandailing	btm.wiktionary.org	Mandailing Wiktionary
748	1587.1667	0.2305	5726.0000	0.2634	0.0000	1002.4211	1.5833	0.0000	0.0833	0.6667	0.0000	0.0000	0.0000	4.8333	0.0000	0.0000	0.0517	0.0000	0.5626	45	769	17.0889	left-to-right	kuwikibooks	wikibooks	ku	Kurdish	ku.wikibooks.org	Kurdish Wikibooks
749	1086.5833	0.2460	5076.6667	0.1177	0.0000	4346.3333	0.2500	0.0417	0.0833	0.3333	0.0000	0.0000	0.0005	705.9167	0.0002	0.0000	0.0000	0.0024	0.7171	954	17921	18.7851	left-to-right	guwwikinews	wikinews	guw	Gun	guw.wikinews.org	Gun Wikinews
750	475.5833	0.2411	5243.9167	0.2506	0.0000	1141.4000	0.4167	0.1622	0.1667	0.1667	0.0000	0.0000	0.0069	736.0000	0.1772	0.0015	0.0041	0.0181	0.8329	2433	8797	3.6157	left-to-right	blkwiktionary	wiktionary	blk	Pa'O	blk.wiktionary.org	Pa'O Wiktionary
751	395.2500	0.1944	4465.7500	0.0363	0.0000	1581.0000	0.2500	0.0588	0.0833	0.2500	0.0000	0.2400	0.0804	178.3333	0.0150	0.0364	0.0061	0.0131	0.7514	502	2817	5.6116	left-to-right	bjnwikiquote	wikiquote	bjn	Banjar	bjn.wikiquote.org	Banjar Wikiquote
752	3603.1667	0.4065	13634.2500	0.3468	0.0000	4323.8000	0.8333	0.0000	0.0000	0.3333	0.0000	0.0000	0.0098	8.4167	0.6535	0.0000	0.6634	0.0198	0.7165	2623	11417	4.3526	left-to-right	wowiktionary	wiktionary	wo	Wolof	wo.wiktionary.org	Wolof Wiktionary
752	19898.9167	0.5095	60457.2500	0.4519	0.0000	17056.2143	1.1667	0.0000	0.0000	0.0833	0.0000	0.0000	0.0000	6.5000	0.0256	0.0000	0.1538	0.0385	0.5436	3253	29955	9.2084	left-to-right	etwikisource	wikisource	et	Estonian	et.wikisource.org	Estonian Wikisource
752	2849.3333	0.1980	10298.9167	0.2319	0.0000	17096.0000	0.1667	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	3.0000	0.0278	0.0000	0.1389	0.0278	0.6111	1885	3444	1.8271	left-to-right	liwikisource	wikisource	li	Limburgish	li.wikisource.org	Limburgish Wikisource
752	5710.5000	0.7280	12692.5833	0.5911	0.0000	4282.8750	1.3333	0.0625	0.0000	1.0000	0.0000	0.0000	0.0526	4.5000	0.0741	0.0000	0.0926	0.0926	0.4728	16	469	29.3125	left-to-right	kywikibooks	wikibooks	ky	Kyrgyz	ky.wikibooks.org	Kyrgyz Wikibooks
752	2010.9167	0.3333	12373.9167	0.1424	0.0000	2413.1000	0.8333	0.0000	0.0000	0.0833	0.0000	0.0000	0.0222	3.6667	0.0000	0.0000	0.0682	0.0000	0.4727	525	1402	2.6705	left-to-right	kwwiktionary	wiktionary	kw	Cornish	kw.wiktionary.org	Cornish Wiktionary
752	5586.5833	0.3984	14406.5000	0.3130	0.0000	3528.3684	1.5833	0.2353	0.0000	0.2500	0.0000	0.0000	0.0426	3.7500	0.2000	0.0889	0.0444	0.0000	0.4877	247	2089	8.4575	left-to-right	kuwikiquote	wikiquote	ku	Kurdish	ku.wikiquote.org	Kurdish Wikiquote
752	12677.8333	0.1890	30174.3333	0.2719	0.0000	7606.7000	1.6667	0.0000	0.0000	0.0833	0.0000	0.0000	0.0746	5.1667	0.0323	0.0000	0.5000	0.2581	0.6072	1163	9212	7.9209	left-to-right	glwikibooks	wikibooks	gl	Galician	gl.wikibooks.org	Galician Wikibooks
752	2915.5833	0.3279	14768.5833	0.1839	0.0000	2691.3077	1.0833	0.0000	0.0000	0.7500	0.0000	0.0000	0.0238	3.4167	0.0000	0.0000	0.0244	0.0244	0.4776	325	1819	5.5969	left-to-right	iuwiktionary	wiktionary	iu	Inuktitut	iu.wiktionary.org	Inuktitut Wiktionary
752	6870.8333	0.6880	17988.7500	0.5465	0.0000	27483.3333	0.2500	0.0000	0.0000	0.0833	0.0000	0.0000	0.0526	1.5000	0.1111	0.1111	0.1667	0.0556	0.4889	183	4732	25.8579	left-to-right	kmwikibooks	wikibooks	km	Khmer	km.wikibooks.org	Khmer Wikibooks
752	14528.3333	0.3171	50554.6667	0.2972	0.0000	13410.7692	1.0833	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	4.5000	0.0000	0.0000	0.1296	0.0370	0.6142	31356	37402	1.1928	left-to-right	fjwiktionary	wiktionary	fj	Fijian	fj.wiktionary.org	Fijian Wiktionary
752	2420.0833	0.3283	9076.3333	0.2609	0.0000	2904.1000	0.8333	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	3.5833	0.0000	0.0000	0.1628	0.0465	0.5791	1176	8198	6.9711	left-to-right	klwiktionary	wiktionary	kl	Kalaallisut	kl.wiktionary.org	Kalaallisut Wiktionary
752	2602.1667	0.3990	11441.5000	0.3705	0.0000	1951.6250	1.3333	0.0769	0.0000	0.1667	0.0000	0.0000	0.0101	8.1667	0.0510	0.0102	0.0510	0.0102	0.7507	2721	21145	7.7710	left-to-right	gomwiktionary	wiktionary	gom	Goan Konkani	gom.wiktionary.org	Goan Konkani Wiktionary
752	9844.2500	0.3506	25808.7500	0.3345	0.0000	3029.0000	3.2500	0.1154	0.0000	0.1667	0.0000	0.0000	0.3310	7.9167	0.1263	0.0000	0.0737	0.0000	0.5895	551	4183	7.5917	left-to-right	glwikiquote	wikiquote	gl	Galician	gl.wikiquote.org	Galician Wikiquote
752	4269.4167	0.4033	10998.5833	0.3000	0.0000	2439.6667	1.7500	0.1500	0.0000	0.1667	0.0000	0.0000	0.0000	3.6667	0.0909	0.0000	0.0909	0.0682	0.4675	133	1703	12.8045	left-to-right	iswikiquote	wikiquote	is	Icelandic	is.wikiquote.org	Icelandic Wikiquote
752	2607.3333	0.1069	9492.0833	0.1257	0.0000	5214.6667	0.5000	0.0000	0.0000	0.0833	0.0000	0.0000	0.0000	2.6667	0.0000	0.0000	0.0625	0.0625	0.5714	41	512	12.4878	left-to-right	fywikibooks	wikibooks	fy	Western Frisian	fy.wikibooks.org	Western Frisian Wikibooks
752	4002.9167	0.3099	16222.8333	0.3278	0.0000	4366.8182	0.9167	0.0000	0.0000	0.3333	0.0000	0.0000	0.2762	6.3333	0.6711	0.0000	0.6974	0.0000	0.7153	4222	7531	1.7838	left-to-right	hsbwiktionary	wiktionary	hsb	Upper Sorbian	hsb.wiktionary.org	Upper Sorbian Wiktionary
752	2059.0833	0.2702	10288.1667	0.1399	0.0000	3529.8571	0.5833	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	3.8333	0.0000	0.0000	0.1087	0.0000	0.6184	9	263	29.2222	left-to-right	fowikisource	wikisource	fo	Faroese	fo.wikisource.org	Faroese Wikisource
752	2327.0000	0.2846	7756.5000	0.2074	0.0000	3102.6667	0.7500	0.0000	0.0000	0.4167	0.0000	0.0000	0.0000	2.7500	0.0000	0.0000	0.1212	0.0303	0.5399	392	1687	4.3036	left-to-right	tswiktionary	wiktionary	ts	Tsonga	ts.wiktionary.org	Tsonga Wiktionary
752	6809.3333	0.2651	24042.0833	0.3231	0.0000	5836.5714	1.1667	0.0000	0.0000	0.5833	0.0000	0.0000	0.9645	3.6667	0.0455	0.0000	0.1591	0.0227	0.4336	7057	33885	4.8016	left-to-right	nahwiktionary	wiktionary	nah	Nahuatl	nah.wiktionary.org	Nāhuatl Wiktionary
752	3101.4167	0.3243	11477.4167	0.2375	0.0000	1860.8500	1.6667	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	11.0833	0.0000	0.0000	0.0075	0.0000	0.7820	518	3202	6.1815	left-to-right	tpiwiktionary	wiktionary	tpi	Tok Pisin	tpi.wiktionary.org	Tok Pisin Wiktionary
752	1948.8333	0.2718	8377.9167	0.2028	0.0000	2598.4444	0.7500	0.1429	0.0000	0.4167	0.0000	0.0000	0.0000	2.6667	0.1250	0.0000	0.0312	0.0000	0.5312	131	801	6.1145	left-to-right	tnwiktionary	wiktionary	tn	Tswana	tn.wiktionary.org	Tswana Wiktionary
752	1500.5833	0.3922	7313.0000	0.2172	0.0000	1637.0000	0.9167	0.0000	0.0000	0.3333	0.0000	0.0000	0.0312	2.5833	0.0000	0.0000	0.0000	0.0000	0.4419	149	1456	9.7718	left-to-right	tiwiktionary	wiktionary	ti	Tigrinya	ti.wiktionary.org	Tigrinya Wiktionary
752	3138.7500	0.5405	8658.3333	0.4511	0.0000	5380.7143	0.5833	0.1250	0.0000	0.0833	0.0000	0.0000	0.0000	1.9167	0.1304	0.0000	0.0870	0.0000	0.4831	56	442	7.8929	left-to-right	tgwikibooks	wikibooks	tg	Tajik	tg.wikibooks.org	Tajik Wikibooks
752	13171.4167	0.6513	30726.4167	0.5619	0.0000	13171.4167	1.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	8.3333	0.1900	0.0100	0.5400	0.0200	0.7077	313	8363	26.7188	left-to-right	bgwikibooks	wikibooks	bg	Bulgarian	bg.wikibooks.org	Bulgarian Wikibooks
752	2254.9167	0.4208	11853.8333	0.2537	0.0000	731.3243	3.0833	0.0833	0.0000	1.0000	0.0000	0.0000	0.0133	6.1667	0.0541	0.0270	0.0676	0.0135	0.4346	325	1644	5.0585	left-to-right	sswiktionary	wiktionary	ss	Swati	ss.wiktionary.org	Swati Wiktionary
752	14188.2500	0.6679	29838.3333	0.5995	0.0000	5492.2258	2.5833	0.0000	0.0000	0.1667	0.0000	0.0000	0.2203	7.6667	0.1196	0.0652	0.1413	0.2500	0.5896	319	5181	16.2414	left-to-right	sqwikiquote	wikiquote	sq	Albanian	sq.wikiquote.org	Albanian Wikiquote
752	5203.0000	0.3678	39264.3333	0.1047	0.0000	5203.0000	1.0000	0.0769	0.0000	0.2500	0.0000	0.0000	0.0000	4.6667	0.3214	0.1429	0.2857	0.0000	0.6301	741	3328	4.4912	left-to-right	sqwikinews	wikinews	sq	Albanian	sq.wikinews.org	Albanian Wikinews
752	6676.4167	0.3414	23423.6667	0.2646	0.0000	6162.8462	1.0833	0.0909	0.0000	0.9167	0.0000	0.0000	0.0312	5.1667	0.0645	0.0000	0.1774	0.0484	0.5323	4317	1102	0.2553	left-to-right	smwiktionary	wiktionary	sm	Samoan	sm.wiktionary.org	Samoan Wiktionary
752	6099.6667	0.7560	14907.6667	0.5866	0.0000	7319.6000	0.8333	0.0000	0.0000	0.0833	0.0000	0.0000	0.0000	3.5833	0.0930	0.0000	0.3488	0.0465	0.5640	223	2250	10.0897	right-to-left	urwikibooks	wikibooks	ur	Urdu	ur.wikibooks.org	Urdu Wikibooks
752	12393.6667	0.6945	34265.0000	0.6403	0.0000	9295.2500	1.3333	0.1667	0.0000	0.2500	0.0000	0.0000	0.0000	7.7500	0.3118	0.0000	0.3978	0.2151	0.6485	612	6384	10.4314	left-to-right	bswikisource	wikisource	bs	Bosnian	bs.wikisource.org	Bosnian Wikisource
752	7964.7500	0.6795	23511.8333	0.5917	0.0000	8688.8182	0.9167	0.2000	0.0000	0.0833	0.0000	0.0000	0.0000	4.2500	0.1961	0.0392	0.1765	0.0000	0.6061	595	5358	9.0050	left-to-right	sahwikisource	wikisource	sah	Yakut	sah.wikisource.org	Sakha Wikisource
752	2821.6667	0.3834	10380.3333	0.2717	0.0000	1782.1053	1.5833	0.0000	0.0000	1.1667	0.0000	0.0000	0.0204	4.0000	0.0625	0.0000	0.1875	0.0000	0.5044	399	2961	7.4211	left-to-right	rwwiktionary	wiktionary	rw	Kinyarwanda	rw.wiktionary.org	Kinyarwanda Wiktionary
752	3739.3333	0.3347	12191.9167	0.2230	0.0000	1869.6667	2.0000	0.0455	0.0000	1.3333	0.0000	0.0000	0.0128	6.4167	0.2987	0.0390	0.3636	0.0260	0.6245	316	3530	11.1709	left-to-right	chrwiktionary	wiktionary	chr	Cherokee	chr.wiktionary.org	Cherokee Wiktionary
752	3906.5833	0.2433	10590.3333	0.2477	0.0000	6697.0000	0.5833	0.1429	0.0000	0.0833	0.0000	0.0000	0.1176	2.5000	0.1333	0.0333	0.1000	0.0333	0.4667	1308	3399	2.5986	left-to-right	roa_rupwiktionary	wiktionary	rup	Aromanian	roa-rup.wiktionary.org	Aromanian Wiktionary
