overall size rank,monthly unique devices,mobile unique devices,monthly pageviews,mobile web pageviews,mobile app pageviews,unique devices per editor,monthly editors,majority mobile editors,monthly active editors,monthly active administrators,monthly new active editors,second month new editor retention,bot edits,monthly nonbot edits,mobile edits,visual edits,anonymous edits,revert rate,edits Gini coefficient,content pages,all time content edits,all time edits per content page,script direction,database code,project code,language code,language name,domain name,wiki name
676,7214.6667,0.0522,18822.2500,0.1777,0.0000,3764.1739,1.9167,0.2000,0.3333,0.2500,0.0000,0.0000,0.0266,15.2500,0.1038,0.0164,0.1803,0.0164,0.7650,2180,5951,2.7298,left-to-right,mtwiktionary,wiktionary,mt,Maltese,mt.wiktionary.org,Maltese Wiktionary
677,7214.5833,0.2098,23722.5000,0.2088,0.0003,3329.8077,2.1667,0.1644,0.3333,1.5833,0.0833,0.0000,0.0249,1128.1667,0.4213,0.0024,0.0939,0.0264,0.9233,623,15668,25.1493,left-to-right,kcgwiki,wikipedia,kcg,Tyap,kcg.wikipedia.org,Tyap Wikipedia
678,5684.8333,0.4009,29666.2500,0.3545,0.0000,3590.4211,1.5833,0.0833,0.4167,0.2500,0.1667,0.0000,0.0399,64.2500,0.0026,0.0000,0.0039,0.0000,0.8469,4748,34694,7.3071,left-to-right,vecwikisource,wikisource,vec,Venetian,vec.wikisource.org,Venetian Wikisource
679,3138.7500,0.2238,13376.7500,0.2010,0.0000,941.6250,3.3333,0.0435,0.7500,1.4167,0.0000,0.0000,0.0032,129.3333,0.0026,0.0000,0.0032,0.0052,0.9144,989,3197,3.2326,left-to-right,tpiwiktionary,wiktionary,tpi,Tok Pisin,tpi.wiktionary.org,Tok Pisin Wiktionary
680,1647.0833,0.2150,9612.7500,0.2771,0.0000,470.5952,3.5000,0.1429,1.4167,0.2500,0.0833,0.0000,0.0000,74.1667,0.0888,0.0034,0.0056,0.0382,0.7294,2720,21137,7.7710,left-to-right,gomwiktionary,wiktionary,gom,Goan Konkani,gom.wiktionary.org,Goan Konkani Wiktionary
681,4655.7500,0.4562,14497.2500,0.3413,0.0000,1509.9730,3.0833,0.0556,0.5000,0.7500,0.0833,0.0000,0.0302,16.0833,0.0104,0.0000,0.1710,0.0052,0.7172,478,2558,5.3515,left-to-right,skwikisource,wikisource,sk,Slovak,sk.wikisource.org,Slovak Wikisource
682,1843.0833,0.2327,17830.7500,0.2468,0.0000,691.1562,2.6667,0.0714,1.2500,0.3333,0.0833,0.0000,0.0000,167.3333,0.0015,0.0000,0.0005,0.0020,0.8820,3615,30979,8.5696,left-to-right,lijwikisource,wikisource,lij,Ligurian,lij.wikisource.org,Ligurian Wikisource
683,13636.0000,0.3138,37723.3333,0.3272,0.0000,6293.5385,2.1667,0.1000,0.1667,0.0833,0.0000,0.0000,0.3797,12.2500,0.0816,0.0340,0.2721,0.0408,0.6764,318,15727,49.4560,left-to-right,kowikiversity,wikiversity,ko,Korean,ko.wikiversity.org,Korean Wikiversity
684,4481.1667,0.2220,21277.8333,0.1782,0.0000,726.6757,6.1667,0.0167,0.5000,2.3333,0.0833,0.0000,0.0073,22.6667,0.0184,0.0000,0.1213,0.0110,0.6777,444,4698,10.5811,left-to-right,bewikiquote,wikiquote,be,Belarusian,be.wikiquote.org,Belarusian Wikiquote
685,6201.9167,0.1196,24687.0833,0.2783,0.0000,4377.8235,1.4167,0.0909,0.3333,0.5833,0.0000,0.0000,0.0504,26.6667,0.0094,0.0000,0.0250,0.0031,0.7635,7058,33868,4.7985,left-to-right,nahwiktionary,wiktionary,nah,Nahuatl,nah.wiktionary.org,Nāhuatl Wiktionary
686,6097.0000,0.2095,19684.8333,0.2413,0.0000,4572.7500,1.3333,0.2500,0.3333,0.1667,0.0000,0.0000,0.0297,21.7500,0.0498,0.0115,0.0192,0.0268,0.7869,9314,17847,1.9161,right-to-left,pnbwiktionary,wiktionary,pnb,Western Punjabi,pnb.wiktionary.org,Western Punjabi Wiktionary
687,12121.3333,0.5619,26147.0833,0.5453,0.0000,5818.2400,2.0833,0.1875,0.1667,0.2500,0.0833,0.0000,0.0064,26.0000,0.0224,0.0064,0.0160,0.0032,0.8341,842,2835,3.3670,left-to-right,sawikibooks,wikibooks,sa,Sanskrit,sa.wikibooks.org,Sanskrit Wikibooks
688,4827.6667,0.3470,12823.2500,0.3334,0.0000,1448.3000,3.3333,0.1714,0.4167,0.5000,0.2500,0.0000,0.0225,18.0833,0.1290,0.0092,0.0876,0.0000,0.6845,228,1452,6.3684,left-to-right,uzwikiquote,wikiquote,uz,Uzbek,uz.wikiquote.org,Uzbek Wikiquote
689,6024.9167,0.1032,20653.8333,0.2105,0.0000,3143.4348,1.9167,0.1000,0.3333,0.5833,0.0833,0.0000,0.0186,22.0000,0.0265,0.0076,0.0265,0.0038,0.8142,2195,27867,12.6957,left-to-right,angwiktionary,wiktionary,ang,Old English,ang.wiktionary.org,Old English Wiktionary
690,3314.4167,0.1896,14236.7500,0.2212,0.0000,1893.9524,1.7500,0.1250,0.5833,0.5000,0.1667,0.0000,0.0181,22.5833,0.1365,0.0037,0.1550,0.1070,0.7354,4692,9951,2.1208,left-to-right,tkwiktionary,wiktionary,tk,Turkmen,tk.wiktionary.org,Turkmen Wiktionary
691,2540.3333,0.2091,13995.5833,0.2395,0.0000,1385.6364,1.8333,0.1176,0.7500,0.5000,0.0833,0.0000,0.0203,20.0833,0.0498,0.0000,0.0166,0.0041,0.7729,715,3008,4.2070,right-to-left,yiwiktionary,wiktionary,yi,Yiddish,yi.wiktionary.org,Yiddish Wiktionary
692,5687.8333,0.0936,26029.5833,0.2545,0.0000,1750.1026,3.2500,0.0333,0.3333,1.8333,0.0833,0.0000,0.0000,18.4167,0.0498,0.0136,0.1041,0.0271,0.7780,2913,20833,7.1517,left-to-right,gdwiktionary,wiktionary,gd,Scottish Gaelic,gd.wiktionary.org,Scottish Gaelic Wiktionary
693,5508.2500,0.3229,26805.8333,0.1940,0.0000,742.6854,7.4167,0.0303,0.3333,3.0833,0.0833,0.0000,0.0000,16.6667,0.0500,0.0100,0.1050,0.0200,0.5818,650,12743,19.6046,left-to-right,svwikiversity,wikiversity,sv,Swedish,sv.wikiversity.org,Swedish Wikiversity
694,3090.5000,0.2669,14778.5000,0.2859,0.0000,2317.8750,1.3333,0.0833,0.5833,0.3333,0.0000,0.0000,0.0116,35.4167,0.0682,0.0000,0.0941,0.0024,0.8080,2615,11351,4.3407,left-to-right,wowiktionary,wiktionary,wo,Wolof,wo.wiktionary.org,Wolof Wiktionary
695,10632.0000,0.4342,23095.2500,0.4362,0.0000,8505.6000,1.2500,0.0833,0.1667,0.4167,0.0000,0.0000,0.0000,49.0833,0.0153,0.0000,0.0170,0.0102,0.8651,293,4730,16.1433,left-to-right,mkwikibooks,wikibooks,mk,Macedonian,mk.wikibooks.org,Macedonian Wikibooks
696,3483.4167,0.1338,10661.7500,0.1648,0.0000,1672.0400,2.0833,0.0455,0.5000,0.3333,0.1667,0.0000,0.0087,47.5833,0.0053,0.0000,0.0963,0.0088,0.8615,78,2074,26.5897,left-to-right,brwikiquote,wikiquote,br,Breton,br.wikiquote.org,Breton Wikiquote
697,3406.1667,0.2021,11513.0000,0.2610,0.0000,1167.8286,2.9167,0.2692,0.5000,1.1667,0.1667,0.0000,0.0215,19.0000,0.2018,0.0877,0.0789,0.0088,0.7921,1126,3082,2.7371,left-to-right,zuwiktionary,wiktionary,zu,Zulu,zu.wiktionary.org,Zulu Wiktionary
698,6804.0000,0.0987,22470.0833,0.1155,0.0000,2551.5000,2.6667,0.1379,0.2500,0.2500,0.0833,0.0000,0.0455,8.7500,0.1048,0.0000,0.0667,0.0095,0.6137,368,1261,3.4266,left-to-right,cywikiquote,wikiquote,cy,Welsh,cy.wikiquote.org,Welsh Wikiquote
699,6760.2500,0.2456,25709.0833,0.2532,0.0000,2704.1000,2.5000,0.0500,0.2500,0.2500,0.0833,0.0000,0.0579,9.5000,0.0263,0.0351,0.0614,0.0789,0.6441,687,7414,10.7918,left-to-right,glwikisource,wikisource,gl,Galician,gl.wikisource.org,Galician Wikisource
700,4981.8333,0.2309,45111.8333,0.1329,0.0000,1086.9455,4.5833,0.1667,0.3333,1.5000,0.0000,0.5000,0.0000,30.1667,0.0718,0.0110,0.3315,0.0912,0.7566,1471,10082,6.8538,left-to-right,rowikinews,wikinews,ro,Romanian,ro.wikinews.org,Romanian Wikinews
701,3979.9167,0.4305,17747.3333,0.2498,0.0000,1836.8846,2.1667,0.2381,0.4167,1.0833,0.0833,0.0000,0.0108,53.6667,0.0202,0.0000,0.0699,0.0078,0.8886,1374,4989,3.6310,left-to-right,stwiktionary,wiktionary,st,Southern Sotho,st.wiktionary.org,Southern Sotho Wiktionary
702,4930.5000,0.1044,15964.0833,0.2008,0.0000,2191.3333,2.2500,0.0476,0.3333,1.8333,0.0000,0.0000,0.0171,24.0000,0.0174,0.0035,0.0347,0.0139,0.8668,1048,2508,2.3931,left-to-right,aywiktionary,wiktionary,ay,Aymara,ay.wiktionary.org,Aymara Wiktionary
703,19577.5000,0.4404,33979.5000,0.5075,0.0000,11187.1429,1.7500,0.1500,0.0833,0.5833,0.0000,0.0000,0.0309,7.8333,0.2021,0.0106,0.1702,0.0213,0.6049,76,2647,34.8289,left-to-right,hywikibooks,wikibooks,hy,Armenian,hy.wikibooks.org,Armenian Wikibooks
704,3228.1667,0.1931,14884.2500,0.2391,0.0000,1684.2609,1.9167,0.1111,0.5000,0.0833,0.1667,1.0000,0.0000,97.5000,0.0026,0.0034,0.0043,0.0077,0.8973,1220,22128,18.1377,left-to-right,euwikisource,wikisource,eu,Basque,eu.wikisource.org,Basque Wikisource
705,1891.9167,0.1255,8914.1667,0.1702,0.0000,987.0870,1.9167,0.2857,0.8333,0.6667,0.0000,0.0000,0.0087,47.6667,0.7517,0.0000,0.0017,0.0140,0.8557,131,794,6.0611,left-to-right,tnwiktionary,wiktionary,tn,Tswana,tn.wiktionary.org,Tswana Wiktionary
706,9430.2500,0.5318,20593.1667,0.5637,0.0000,4352.4231,2.1667,0.2000,0.1667,0.5000,0.0000,0.0000,0.0145,5.6667,0.1912,0.0441,0.0441,0.0000,0.4173,223,2238,10.0359,right-to-left,urwikibooks,wikibooks,ur,Urdu,ur.wikibooks.org,Urdu Wikibooks
707,18505.3333,0.0082,22015.4167,0.0363,0.0000,14804.2667,1.2500,0.1111,0.0833,0.3333,0.0000,0.0000,0.0182,4.5000,0.0370,0.0000,0.0370,0.0000,0.5593,29,342,11.7931,left-to-right,cywikibooks,wikibooks,cy,Welsh,cy.wikibooks.org,Welsh Wikibooks
708,3043.1667,0.7014,8076.7500,0.4708,0.0000,1738.9524,1.7500,0.1875,0.5000,0.0833,0.0000,0.0000,0.0431,9.2500,0.1441,0.0450,0.1351,0.0090,0.6296,44,2656,60.3636,left-to-right,mrwikiquote,wikiquote,mr,Marathi,mr.wikiquote.org,Marathi Wikiquote
709,5990.3333,0.0576,19607.0833,0.1882,0.0000,3993.5556,1.5000,0.0714,0.2500,0.5000,0.0000,0.0000,0.0737,14.6667,0.1307,0.0057,0.2670,0.0170,0.8083,1713,5914,3.4524,left-to-right,iewiktionary,wiktionary,ie,Interlingue,ie.wiktionary.org,Interlingue Wiktionary
710,17891.8333,0.0103,22307.0833,0.0401,0.0000,19518.3636,0.9167,0.1250,0.0833,0.1667,0.0000,0.0000,0.0000,4.3333,0.0385,0.0000,0.0000,0.0000,0.5769,41,505,12.3171,left-to-right,fywikibooks,wikibooks,fy,Western Frisian,fy.wikibooks.org,Western Frisian Wikibooks
711,4435.4167,0.0764,14769.7500,0.1632,0.0000,2956.9444,1.5000,0.0909,0.3333,0.3333,0.0000,0.0000,0.0130,31.5833,0.0106,0.0000,0.0106,0.0132,0.8283,1682,10110,6.0107,left-to-right,csbwiktionary,wiktionary,csb,Kashubian,csb.wiktionary.org,Kashubian Wiktionary
712,5739.7500,0.1558,20581.6667,0.1848,0.0000,1812.5526,3.1667,0.1852,0.2500,0.5833,0.0833,0.0000,0.0936,17.7500,0.1315,0.0469,0.2019,0.0704,0.6621,631,44051,69.8114,left-to-right,fiwikiversity,wikiversity,fi,Finnish,fi.wikiversity.org,Finnish Wikiversity
713,4211.8333,0.0957,19219.0000,0.2533,0.0000,2807.8889,1.5000,0.1333,0.3333,0.5833,0.0000,0.0000,0.0145,22.5833,0.0923,0.0554,0.1144,0.0590,0.8010,2123,25728,12.1187,left-to-right,ttwiktionary,wiktionary,tt,Tatar,tt.wiktionary.org,Tatar Wiktionary
714,16388.0000,0.9227,32407.4167,0.8468,0.0000,17877.8182,0.9167,0.0909,0.0833,0.2500,0.0000,0.0000,0.0481,8.2500,0.3434,0.1414,0.4747,0.0202,0.7079,1,392,392.0000,left-to-right,kywikiquote,wikiquote,ky,Kyrgyz,ky.wikiquote.org,Kyrgyz Wikiquote
715,4055.1667,0.0683,14050.2500,0.1716,0.0000,3475.8571,1.1667,0.2000,0.3333,0.2500,0.0000,0.0000,0.0144,28.5000,0.0117,0.0000,0.0000,0.0058,0.8532,1172,8186,6.9846,left-to-right,klwiktionary,wiktionary,kl,Kalaallisut,kl.wiktionary.org,Kalaallisut Wiktionary
716,7285.0000,0.4359,74378.2500,0.1425,0.0000,780.5357,9.3333,0.2985,0.1667,1.4167,0.0833,0.0000,0.0000,50.4167,0.1934,0.0380,0.1041,0.0017,0.7814,1619,15155,9.3607,right-to-left,fawikinews,wikinews,fa,Persian,fa.wikinews.org,Persian Wikinews
717,2067.1667,0.1469,8678.9167,0.1493,0.0000,992.2400,2.0833,0.0769,0.5833,0.5000,0.0000,0.0000,0.0000,29.0833,0.0229,0.0086,0.0143,0.0057,0.8021,53,4659,87.9057,left-to-right,zh_min_nanwikisource,wikisource,zh-min-nan,Chinese (Min Nan),zh-min-nan.wikisource.org,Min Nan Wikisource
718,4336.2500,0.0696,7873.7500,0.1486,0.0000,2477.8571,1.7500,0.0909,0.2500,0.1667,0.0833,0.0000,0.0000,21.2500,0.0118,0.0941,0.0000,0.0157,0.7144,72,887,12.3194,left-to-right,pawikibooks,wikibooks,pa,Punjabi,pa.wikibooks.org,Punjabi Wikibooks
719,2993.5833,0.1119,9022.5000,0.1743,0.0000,2245.1875,1.3333,0.0769,0.3333,0.5833,0.0000,0.0000,0.0098,42.2500,0.0039,0.0000,0.0020,0.0020,0.8336,392,1677,4.2781,left-to-right,tswiktionary,wiktionary,ts,Tsonga,ts.wiktionary.org,Tsonga Wiktionary
720,2856.0000,0.2198,12802.5000,0.1864,0.0000,1224.0000,2.3333,0.1739,0.3333,1.7500,0.0000,0.0000,0.0173,23.6667,0.2923,0.0246,0.0423,0.0211,0.8407,399,2940,7.3684,left-to-right,rwwiktionary,wiktionary,rw,Kinyarwanda,rw.wiktionary.org,Kinyarwanda Wiktionary
721,11377.0833,0.4171,20990.0833,0.4467,0.0000,6501.1905,1.7500,0.1111,0.0833,0.4167,0.0000,0.0000,0.0000,7.7500,0.1183,0.0000,0.1290,0.0430,0.6689,183,4727,25.8306,left-to-right,kmwikibooks,wikibooks,km,Khmer,km.wikibooks.org,Khmer Wikibooks
722,3763.7500,0.1663,15479.2500,0.2584,0.0000,3474.2308,1.0833,0.1000,0.2500,0.1667,0.0000,0.0000,0.0303,13.3333,0.0625,0.0250,0.0500,0.0000,0.8125,4217,7471,1.7716,left-to-right,hsbwiktionary,wiktionary,hsb,Upper Sorbian,hsb.wiktionary.org,Upper Sorbian Wiktionary
723,859.8333,0.2717,4741.0000,0.2554,0.0000,322.4375,2.6667,0.4000,1.0833,0.3333,0.0000,0.0000,0.0900,67.4167,0.4771,0.0037,0.0037,0.0062,0.7900,2566,6803,2.6512,left-to-right,mniwiktionary,wiktionary,mni,Manipuri,mni.wiktionary.org,Meetei Wiktionary
724,5373.5000,0.2559,59016.0833,0.1092,0.0000,1535.2857,3.5000,0.0741,0.1667,0.5833,0.0833,0.0000,0.0000,17.5000,0.0524,0.0095,0.0667,0.0286,0.6806,1509,11022,7.3042,left-to-right,fiwikinews,wikinews,fi,Finnish,fi.wikinews.org,Finnish Wikinews
725,2644.5833,0.1217,13078.9167,0.1245,0.0000,991.7188,2.6667,0.0357,0.3333,1.6667,0.0833,0.0000,0.0227,17.9167,0.0093,0.0000,0.0279,0.0140,0.7958,312,3496,11.2051,left-to-right,chrwiktionary,wiktionary,chr,Cherokee,chr.wiktionary.org,Cherokee Wiktionary
726,3520.4167,0.0849,11404.2500,0.1582,0.0000,4693.8889,0.7500,0.1667,0.2500,0.1667,0.0000,0.0000,0.0296,13.6667,0.0488,0.0244,0.0427,0.0244,0.7735,1308,3391,2.5925,left-to-right,roa_rupwiktionary,wiktionary,roa-rup,Aromanian,roa-rup.wiktionary.org,Aromanian Wiktionary
727,5164.1667,0.1551,18223.8333,0.1645,0.0000,1721.3889,3.0000,0.1176,0.1667,0.5000,0.0833,0.0000,0.0450,8.8333,0.0943,0.0094,0.1321,0.0283,0.5553,247,2066,8.3644,left-to-right,kuwikiquote,wikiquote,ku,Kurdish,ku.wikiquote.org,Kurdish Wikiquote
728,3374.4167,0.2878,43855.2500,0.0770,0.0000,1190.9706,2.8333,0.2069,0.2500,1.1667,0.0000,0.0000,0.0000,27.0000,0.5802,0.2870,0.5247,0.3673,0.7679,738,3311,4.4864,left-to-right,sqwikinews,wikinews,sq,Albanian,sq.wikinews.org,Albanian Wikinews
729,5044.8333,0.1938,9303.0000,0.2533,0.0000,3783.6250,1.3333,0.0909,0.1667,0.2500,0.0000,0.0000,0.0380,6.3333,0.0526,0.0263,0.0132,0.0132,0.6031,56,438,7.8214,left-to-right,tgwikibooks,wikibooks,tg,Tajik,tg.wikibooks.org,Tajik Wikibooks
730,3236.5833,0.1157,19121.0000,0.2654,0.0000,1618.2917,2.0000,0.1579,0.2500,1.2500,0.0000,0.0000,0.0235,17.3333,0.0481,0.0048,0.0433,0.0192,0.8139,1574,8312,5.2808,right-to-left,ugwiktionary,wiktionary,ug,Uyghur,ug.wiktionary.org,Uyghur Wiktionary
731,4734.0833,0.1691,16283.5000,0.1778,0.0000,1832.5484,2.5833,0.0400,0.1667,0.2500,0.0833,0.0000,0.0495,8.0000,0.0833,0.0104,0.0625,0.0000,0.5994,34,2069,60.8529,left-to-right,afwikiquote,wikiquote,af,Afrikaans,af.wikiquote.org,Afrikaans Wikiquote
732,4650.0000,0.1826,56269.8333,0.0677,0.0000,2936.8421,1.5833,0.1250,0.1667,0.2500,0.0000,0.0000,0.0000,6.5000,0.0385,0.0000,0.0000,0.0000,0.6298,624,5338,8.5545,left-to-right,nowikinews,wikinews,no,Norwegian,no.wikinews.org,Norwegian Wikinews
733,9280.2500,0.6840,24774.5000,0.5474,0.0000,5861.2105,1.5833,0.0556,0.0833,0.7500,0.0000,0.0000,0.0571,5.5000,0.0909,0.0000,0.1818,0.0455,0.5646,610,6334,10.3836,left-to-right,bswikisource,wikisource,bs,Bosnian,bs.wikisource.org,Bosnian Wikisource
734,1833.4167,0.1532,13532.8333,0.1098,0.0000,916.7083,2.0000,0.1053,0.4167,1.2500,0.0000,0.0000,0.0173,23.6667,0.0176,0.0000,0.0106,0.0035,0.8412,321,1810,5.6386,left-to-right,iuwiktionary,wiktionary,iu,Inuktitut,iu.wiktionary.org,Inuktitut Wiktionary
735,2855.3333,0.1136,14600.6667,0.1481,0.0000,1713.2000,1.6667,0.0714,0.2500,0.4167,0.0000,0.0000,0.0284,14.2500,0.0117,0.0000,0.0000,0.0000,0.8016,620,1959,3.1597,left-to-right,nawiktionary,wiktionary,na,Nauru,na.wiktionary.org,Nauru Wiktionary
736,1987.9167,0.1275,9058.3333,0.2001,0.0000,1835.0000,1.0833,0.1000,0.3333,0.3333,0.0833,0.0000,0.0270,15.0000,0.0167,0.0000,0.0056,0.0056,0.7939,562,1629,2.8986,left-to-right,gvwiktionary,wiktionary,gv,Manx,gv.wiktionary.org,Manx Wiktionary
737,2643.0833,0.1926,21540.8333,0.2322,0.0000,2265.5000,1.1667,0.2000,0.2500,0.2500,0.0000,0.0000,0.0352,11.4167,0.0292,0.0000,0.0000,0.0000,0.8066,25575,53921,2.1083,right-to-left,pswiktionary,wiktionary,ps,Pashto,ps.wiktionary.org,Pashto Wiktionary
738,7696.5000,0.3385,77229.3333,0.2149,0.0000,1847.1600,4.1667,0.1389,0.0833,0.5833,0.0000,0.0000,0.7896,8.4167,0.0891,0.1089,0.0990,0.0693,0.4795,52999,46147,0.8707,left-to-right,srwikinews,wikinews,sr,Serbian,sr.wikinews.org,Serbian Wikinews
739,1834.6667,0.1454,8257.5833,0.1986,0.0000,1834.6667,1.0000,0.1250,0.3333,0.1667,0.0000,0.0000,0.0240,16.9167,0.0099,0.0000,0.0000,0.0000,0.7802,343,2755,8.0321,left-to-right,quwiktionary,wiktionary,qu,Quechua,qu.wiktionary.org,Quechua Wiktionary
740,7333.0833,0.2955,18065.8333,0.3861,0.0000,4631.4211,1.5833,0.1250,0.0833,0.2500,0.0000,0.0000,0.0000,5.7500,0.1739,0.0000,0.1594,0.0000,0.5153,270,1464,5.4222,left-to-right,ttwikibooks,wikibooks,tt,Tatar,tt.wikibooks.org,Tatar Wikibooks
741,2426.8333,0.4424,13077.9167,0.3127,0.0000,970.7333,2.5000,0.2692,0.2500,0.4167,0.0833,0.0000,0.0545,8.6667,0.2596,0.0096,0.0481,0.0192,0.6054,507,3332,6.5720,right-to-left,urwikiquote,wikiquote,ur,Urdu,ur.wikiquote.org,Urdu Wikiquote
742,1807.8333,0.1471,10517.6667,0.1734,0.0000,1446.2667,1.2500,0.0909,0.3333,0.1667,0.0000,0.0000,0.0323,12.5000,0.0133,0.0000,0.0000,0.0000,0.7612,521,1388,2.6641,left-to-right,kwwiktionary,wiktionary,kw,Cornish,kw.wiktionary.org,Cornish Wiktionary
743,2404.7500,0.2799,10142.0833,0.1902,0.0000,2219.7692,1.0833,0.0769,0.2500,0.0833,0.2500,0.0000,0.0000,4.5833,0.0364,0.0000,0.0182,0.0909,0.5753,317,4868,15.3565,right-to-left,pswikivoyage,wikivoyage,ps,Pashto,ps.wikivoyage.org,Pashto Wikivoyage
744,2363.8333,0.1256,12779.8333,0.1509,0.0000,578.8980,4.0833,0.0227,0.2500,3.0833,0.0000,0.0000,0.0169,24.1667,0.0241,0.0069,0.0931,0.0069,0.8034,693,1177,1.6984,left-to-right,lnwiktionary,wiktionary,ln,Lingala,ln.wiktionary.org,Lingala Wiktionary
745,2205.8333,0.1570,9252.4167,0.1971,0.0000,2036.1538,1.0833,0.1111,0.2500,0.2500,0.0000,0.0000,0.0259,15.6667,0.0160,0.0053,0.0053,0.0000,0.8053,226,1522,6.7345,right-to-left,dvwiktionary,wiktionary,dv,Divehi,dv.wiktionary.org,Divehi Wiktionary
746,6433.7500,0.6513,20835.4167,0.5743,0.0000,4289.1667,1.5000,0.1111,0.0833,0.0833,0.0000,0.0000,0.0000,6.5833,0.0886,0.0127,0.1139,0.0127,0.4873,594,5338,8.9865,left-to-right,sahwikisource,wikisource,sah,Sakha,sah.wikisource.org,Sakha Wikisource
747,1847.6667,0.2967,12005.0833,0.1357,0.0000,1108.6000,1.6667,0.1250,0.2500,0.8333,0.0000,0.0000,0.0289,14.0000,0.0476,0.0060,0.0536,0.0238,0.7850,325,1611,4.9569,left-to-right,sswiktionary,wiktionary,ss,Swati,ss.wiktionary.org,Swati Wiktionary
748,5448.5000,0.7237,24553.0833,0.5536,0.0000,2971.9091,1.8333,0.1333,0.0833,0.1667,0.0833,0.0000,0.0820,4.6667,0.0714,0.0000,0.0179,0.0179,0.5156,440,5940,13.5000,left-to-right,tewikiquote,wikiquote,te,Telugu,te.wikiquote.org,Telugu Wikiquote
749,5144.4167,0.0423,9019.8333,0.1099,0.0000,4748.6923,1.0833,0.2000,0.0833,0.0833,0.0000,0.0000,0.0000,6.3333,0.2763,0.0000,0.0132,0.0000,0.5694,45,737,16.3778,left-to-right,kuwikibooks,wikibooks,ku,Kurdish,ku.wikibooks.org,Kurdish Wikibooks
750,5085.1667,0.1444,9480.0833,0.1977,0.0000,3390.1111,1.5000,0.1250,0.0833,0.1667,0.0000,0.0000,0.0000,5.0000,0.0333,0.0000,0.0167,0.0000,0.5778,66,857,12.9848,left-to-right,cvwikibooks,wikibooks,cv,Chuvash,cv.wikibooks.org,Chuvash Wikibooks
751,4179.1667,0.3109,71831.2500,0.1129,0.0000,1475.0000,2.8333,0.0833,0.0833,1.1667,0.0000,0.0000,0.5462,13.0833,0.1783,0.0573,0.4140,0.1338,0.7093,3065,19378,6.3223,left-to-right,elwikinews,wikinews,el,Greek,el.wikinews.org,Greek Wikinews
752,1302.9167,0.2269,7182.9167,0.1681,0.0000,1116.7857,1.1667,0.0909,0.2500,0.5833,0.0000,0.0000,0.0278,14.5833,0.0114,0.0000,0.0171,0.0286,0.8271,151,1446,9.5762,left-to-right,tiwiktionary,wiktionary,ti,Tigrinya,ti.wiktionary.org,Tigrinya Wiktionary
753,3680.0833,0.2611,18991.0000,0.2799,0.0000,2760.0625,1.3333,0.1538,0.0833,0.3333,0.0000,0.0000,0.0000,11.3333,0.0515,0.0000,0.0735,0.0074,0.6880,2627,12455,4.7411,right-to-left,yiwikisource,wikisource,yi,Yiddish,yi.wikisource.org,Yiddish Wikisource
754,1783.5000,0.2456,6140.2500,0.2408,0.0000,1528.7143,1.1667,0.0714,0.1667,0.5000,0.0000,0.0000,0.0500,7.9167,0.0316,0.0000,0.2000,0.1368,0.6456,8,254,31.7500,left-to-right,fowikisource,wikisource,fo,Faroese,fo.wikisource.org,Faroese Wikisource
755,3029.5833,0.2056,11694.2500,0.1971,0.0000,1580.6522,1.9167,0.0952,0.0833,0.1667,0.0833,0.0000,0.0735,5.2500,0.0794,0.0000,0.0159,0.0000,0.5750,133,1682,12.6466,left-to-right,iswikiquote,wikiquote,is,Icelandic,is.wikiquote.org,Icelandic Wikiquote
756,2877.0000,0.1475,12176.6667,0.2395,0.0000,3138.5455,0.9167,0.0909,0.0833,0.2500,0.0000,0.0000,0.0000,6.8333,0.0366,0.0000,0.0610,0.0244,0.6606,1885,3441,1.8255,left-to-right,liwikisource,wikisource,li,Limburgish,li.wikisource.org,Limburgish Wikisource
757,2463.0833,0.3377,29780.0833,0.1393,0.0000,2111.2143,1.1667,0.0833,0.0833,0.1667,0.0000,0.0000,0.0000,2.9167,0.0857,0.0000,0.0286,0.0000,0.4308,363,1654,4.5565,left-to-right,bswikinews,wikinews,bs,Bosnian,bs.wikinews.org,Bosnian Wikinews
758,2379.0833,0.5824,11498.7500,0.3371,0.0000,648.8409,3.6667,0.0833,0.0833,0.4167,0.0833,0.0000,0.0412,13.5833,0.0491,0.0061,0.0123,0.0000,0.6567,548,3322,6.0620,left-to-right,guwikiquote,wikiquote,gu,Gujarati,gu.wikiquote.org,Gujarati Wikiquote
759,765.4167,0.1476,3626.7500,0.1861,0.0000,612.3333,1.2500,0.0769,0.1667,0.0833,0.0000,0.0000,0.0397,10.0833,0.0165,0.0000,0.0083,0.0083,0.7267,12,231,19.2500,left-to-right,wowikiquote,wikiquote,wo,Wolof,wo.wikiquote.org,Wolof Wikiquote
760,9947.5833,0.4700,22312.0000,0.4569,0.0000,1755.4559,5.6667,0.1228,0.0000,2.8333,0.0000,0.0000,0.0134,12.2500,0.1701,0.0136,0.2381,0.0272,0.5249,76,2125,27.9605,left-to-right,newikibooks,wikibooks,ne,Nepali,ne.wikibooks.org,Nepali Wikibooks
760,18002.5000,0.0218,24008.1667,0.0775,0.0000,9819.5455,1.8333,0.1250,0.0000,0.4167,0.0000,0.5000,0.1034,4.3333,0.0962,0.0000,0.0962,0.0385,0.4683,35,1738,49.6571,left-to-right,afwikibooks,wikibooks,af,Afrikaans,af.wikibooks.org,Afrikaans Wikibooks
